,RT_l10,sd_RT,FC_l10,sd_FC,id,followers_count,friends_count,listed_count,favourites_count,statuses_count,class_fc,class_rt
1909,0.7,1.2688577540449522,2.5,5.2583267300539625,7.210085477739561e+17,255.0,348.0,0.0,6547.0,4387.0,0.0,0.0
1910,0.3,0.6403124237432849,1.2,2.1354156504062622,7.210332984919286e+17,98.0,307.0,1.0,16695.0,9555.0,0.0,0.0
1911,0.1,0.30000000000000004,0.1,0.30000000000000004,7.221323243143987e+17,56259.0,56621.0,325.0,1829.0,1027989.0,0.0,0.0
1912,0.0,0.0,1.5,0.5,7.221412140620268e+17,1120.0,699.0,14.0,107022.0,38097.0,0.0,0.0
1913,0.6,0.8,0.8,0.9797958971132712,7.231096666207437e+17,7275.0,508.0,138.0,6937.0,16579.0,0.0,0.0
1914,19.3,51.244609472606975,42.9,114.91253195365594,7.231948118644941e+17,15.0,62.0,0.0,2449.0,971.0,0.0,0.0
1915,14.5,12.002083152519814,22.1,12.477579893553074,7.239882095884083e+17,571.0,497.0,5.0,8772.0,5100.0,1.0,0.0
1916,0.5,0.9219544457292888,5.4,6.421837743200928,7.256774231828808e+17,1860.0,486.0,11.0,60556.0,35019.0,0.0,0.0
1917,0.0,0.0,3.8,2.712931993250108,7.262161558079283e+17,564.0,440.0,2.0,21216.0,14105.0,0.0,0.0
1918,1.2,2.181742422927143,1.9,2.7367864366808017,7.267780991158968e+17,515.0,402.0,20.0,12319.0,13784.0,0.0,0.0
1919,0.1,0.30000000000000004,0.0,0.0,7.268067349547295e+17,42374.0,46228.0,448.0,2747.0,1042781.0,0.0,0.0
1920,0.0,0.0,0.0,0.0,7.268086942986977e+17,50.0,846.0,0.0,473.0,2089.0,0.0,0.0
1921,3.2,8.942035562443264,4.3,10.936635680134911,7.268771106027438e+17,317.0,255.0,1.0,1654.0,1608.0,0.0,0.0
1922,0.0,0.0,0.8,1.1661903789690602,7.272739874038333e+17,227.0,257.0,6.0,4398.0,8912.0,0.0,0.0
1923,1.0,0.6324555320336759,2.2,2.4413111231467406,7.314122253118013e+17,192.0,3.0,4.0,14.0,366.0,0.0,0.0
1924,0.4,0.916515138991168,1.4,1.6852299546352716,7.317731399029883e+17,181.0,367.0,4.0,18158.0,12164.0,0.0,0.0
1925,0.0,0.0,1.0,0.8944271909999159,7.325855799473807e+17,385.0,248.0,2.0,5758.0,11625.0,0.0,0.0
1926,2.0,1.7320508075688772,10.7,7.950471684120383,7.328614743439319e+17,2823.0,680.0,12.0,1269.0,3649.0,0.0,0.0
1927,0.0,0.0,2.4,4.565084884205331,7.333357428024648e+17,164.0,135.0,0.0,11246.0,9639.0,0.0,0.0
1928,0.0,0.0,0.3,0.458257569495584,7.334231772174131e+17,31.0,23.0,2.0,958.0,4405.0,0.0,0.0
1929,1.8,4.422668877499197,10.5,13.215521177766695,7.33645859162882e+17,5659.0,2546.0,119.0,22544.0,13508.0,0.0,0.0
1930,0.2,0.4000000000000001,1.0,1.7320508075688772,7.370816756167926e+17,38.0,224.0,0.0,2104.0,878.0,0.0,0.0
1931,0.0,0.0,0.3,0.458257569495584,7.375887309160202e+17,500.0,906.0,7.0,20702.0,24218.0,0.0,0.0
1932,0.4,0.4898979485566356,4.6,5.3516352641038605,7.387266509516759e+17,469.0,416.0,0.0,281.0,244.0,0.0,0.0
1933,0.4,0.4898979485566356,1.5,1.4317821063276353,7.390888930106737e+17,169.0,54.0,0.0,1673.0,2240.0,0.0,0.0
1934,0.9,1.3,6.3,6.372597586541928,7.398598740797276e+17,253.0,413.0,1.0,8481.0,4884.0,0.0,0.0
1935,6.2,8.084553172563094,48.9,44.39695935534325,7.405402061311222e+17,10328.0,86.0,39.0,612.0,3979.0,0.0,0.0
1936,0.3,0.4582575694955841,1.9,1.8681541692269403,7.40873241670103e+17,1097.0,240.0,9.0,39886.0,24528.0,0.0,0.0
1937,5.0,7.3891812807644675,5.3,8.866228059327145,7.434560726739927e+17,56979.0,1300.0,1097.0,3337.0,66490.0,0.0,0.0
1938,1.4,2.939387691339813,5.8,7.096477999684068,7.48377336979071e+17,8400.0,892.0,149.0,47204.0,17000.0,0.0,0.0
1939,0.0,0.0,0.2,0.4000000000000001,7.513455036365128e+17,35.0,164.0,0.0,2262.0,5007.0,0.0,0.0
1940,0.0,0.0,0.7,0.7810249675906655,7.525497701163663e+17,588.0,401.0,1.0,7547.0,22274.0,0.0,0.0
1941,0.1,0.30000000000000004,2.2,1.8867962264113207,7.551853899132027e+17,101.0,87.0,0.0,3242.0,7869.0,0.0,0.0
1942,1.9,2.118962010041709,7.7,8.307225770376053,7.567971647565414e+17,472.0,150.0,12.0,535.0,492.0,0.0,0.0
1943,0.0,0.0,0.4,0.916515138991168,7.593967944303575e+17,113.0,226.0,0.0,10562.0,4844.0,0.0,0.0
1944,0.3,0.9000000000000001,0.8,0.8717797887081348,7.616324619274117e+17,474.0,272.0,5.0,2559.0,2658.0,0.0,0.0
1945,0.1,0.30000000000000004,0.7,0.6403124237432849,7.62779474853331e+17,574.0,1239.0,7.0,2107.0,2146.0,0.0,0.0
1946,14.5,3.6124783736376886,12.8,4.1182520563948,7.640213322416333e+17,3284.0,2984.0,52.0,50896.0,55172.0,0.0,1.0
1947,0.1,0.30000000000000004,0.7,1.0049875621120892,7.65831290428031e+17,103.0,187.0,1.0,2674.0,1130.0,0.0,0.0
1948,0.6,0.7999999999999999,3.8,5.564171097297422,7.66373522415448e+17,110.0,159.0,0.0,15205.0,7463.0,0.0,0.0
1949,0.0,0.0,0.1,0.30000000000000004,7.671262232564818e+17,371.0,1025.0,14.0,89080.0,53159.0,0.0,0.0
1950,5.9,2.9137604568666933,8.8,2.5219040425836985,7.673677679934874e+17,1884.0,1766.0,22.0,1542.0,14624.0,0.0,0.0
1951,0.0,0.0,0.4,0.4898979485566357,7.680452893830021e+17,293.0,641.0,8.0,26921.0,13396.0,0.0,0.0
1952,0.0,0.0,0.7,0.9,7.682019391967355e+17,90.0,226.0,1.0,4373.0,3766.0,0.0,0.0
1953,0.1,0.30000000000000004,0.4,0.4898979485566356,7.682228555784765e+17,572.0,174.0,1.0,12370.0,11583.0,0.0,0.0
1954,0.2,0.4000000000000001,1.4,1.2806248474865698,7.703662430817116e+17,82.0,161.0,1.0,20210.0,1480.0,0.0,0.0
1955,0.3,0.458257569495584,1.6,1.4966629547095764,7.704082386637619e+17,93.0,299.0,0.0,290.0,142.0,0.0,0.0
1956,0.0,0.0,2.8,1.939071942966532,7.734208667429437e+17,5251.0,4505.0,20.0,697.0,120.0,0.0,0.0
1957,0.0,0.0,0.1,0.30000000000000004,7.743146246069985e+17,9.0,90.0,1.0,29.0,517.0,0.0,0.0
1958,0.3,0.9000000000000001,0.5,0.8062257748298549,7.750590021117501e+17,148.0,452.0,6.0,11178.0,12257.0,0.0,0.0
1959,0.0,0.0,0.7,0.9,7.751027852307005e+17,313.0,293.0,1.0,4001.0,4952.0,0.0,0.0
1960,0.2,0.4000000000000001,0.2,0.4000000000000001,7.752523936467558e+17,5680.0,2776.0,50.0,329.0,3748.0,0.0,0.0
1961,0.1,0.30000000000000004,1.3,2.0518284528683197,7.75358862262145e+17,91.0,217.0,1.0,261.0,170.0,0.0,0.0
1962,3.4,3.8,6.2,5.741080037762929,7.756052660333036e+17,1174.0,314.0,31.0,3488.0,4360.0,0.0,0.0
1963,1.5,2.6551836094703507,0.9,1.2206555615733703,7.761356573706117e+17,930.0,2091.0,24.0,78906.0,79475.0,0.0,0.0
1964,3.0,2.449489742783178,4.5,6.5,7.779530051152364e+17,839.0,602.0,10.0,14907.0,21317.0,0.0,0.0
1965,0.2,0.6000000000000001,1.1,2.7,7.783009440062177e+17,204.0,165.0,1.0,21073.0,10069.0,0.0,0.0
1966,0.8,0.6000000000000001,0.8,0.9797958971132712,7.786144183012147e+17,8405.0,7815.0,77.0,3676.0,16064.0,0.0,1.0
1967,2.2,2.08806130178211,7.3,4.5617978911828185,7.789802129104568e+17,1587.0,11.0,17.0,9.0,7909.0,0.0,0.0
1968,0.0,0.0,0.2,0.4000000000000001,7.806842707758285e+17,76.0,44.0,84.0,5.0,14995.0,0.0,0.0
1969,0.2,0.4000000000000001,1.6,1.9078784028338915,7.822747500558459e+17,48.0,122.0,2.0,1573.0,3768.0,0.0,0.0
1970,0.0,0.0,0.0,0.0,7.824797644268093e+17,78.0,141.0,0.0,1225.0,1203.0,0.0,0.0
1971,0.5,0.5,0.5,1.2041594578792296,7.830084716125553e+17,8547.0,8231.0,37.0,8926.0,12432.0,0.0,0.0
1972,1.4,1.2,3.2,3.789459064299284,7.833959976071373e+17,7181.0,524.0,64.0,1194.0,3734.0,0.0,0.0
1973,0.1,0.30000000000000004,0.3,0.6403124237432849,7.844761920364913e+17,52.0,69.0,0.0,67.0,223.0,0.0,0.0
1974,0.3,0.9000000000000001,1.1,1.9209372712298547,7.854126724435845e+17,74.0,154.0,0.0,2886.0,545.0,0.0,0.0
1975,0.0,0.0,0.6,0.6633249580710799,7.855955211970437e+17,200.0,528.0,5.0,25199.0,31154.0,0.0,0.0
1976,7.4,7.002856560004639,20.7,21.06205118216172,7.884975773313229e+17,7726.0,170.0,152.0,1325.0,1646.0,1.0,1.0
1977,0.3,0.4582575694955841,1.6,1.1135528725660042,7.886463152196198e+17,103.0,93.0,1.0,3468.0,7130.0,0.0,0.0
1978,3.2,2.4413111231467406,2.1,1.3747727084867518,7.886808707397304e+17,6974.0,4808.0,76.0,52.0,5539.0,0.0,0.0
1979,3.2,3.736308338453881,3.8,6.493073232299171,7.887716988542607e+17,5525.0,843.0,52.0,1526.0,11559.0,0.0,0.0
1980,0.2,0.4000000000000001,0.1,0.30000000000000004,7.902115458212782e+17,56.0,248.0,3.0,89.0,7198.0,0.0,0.0
1981,0.8,1.7776388834631178,3.8,8.761278445523805,7.905777665383096e+17,79.0,144.0,0.0,1366.0,2522.0,0.0,0.0
1982,1.1,3.2999999999999994,9.5,23.25188164428849,7.932922863690957e+17,3755.0,360.0,1.0,49878.0,16433.0,0.0,0.0
1983,2.0,3.2557641192199416,5.4,9.340235543068497,7.941803472232817e+17,930.0,643.0,17.0,1352.0,2066.0,0.0,0.0
1984,0.0,0.0,0.2,0.4000000000000001,7.963749583771484e+17,70.0,381.0,0.0,110.0,614.0,0.0,0.0
1985,0.1,0.30000000000000004,0.8,0.8717797887081347,7.964978757651988e+17,1511.0,999.0,16.0,13762.0,8860.0,0.0,0.0
1986,1.0,3.0,5.0,11.15347479487895,7.964980292557373e+17,892.0,450.0,20.0,31404.0,62899.0,0.0,0.0
1987,0.6,0.7999999999999999,3.4,3.852272056851645,7.981449864915517e+17,22163.0,17831.0,351.0,15994.0,7312.0,0.0,0.0
1988,0.3,0.4582575694955841,0.6,1.2,7.996252844462244e+17,783.0,2274.0,9.0,10364.0,7994.0,0.0,0.0
1989,0.3,0.6403124237432848,3.8,5.287721626560914,8.011508197940347e+17,993.0,550.0,14.0,9832.0,15254.0,0.0,0.0
1990,0.1,0.30000000000000004,1.5,1.9621416870348585,8.040137146681917e+17,4435.0,1283.0,41.0,3195.0,4452.0,0.0,0.0
1991,0.6,0.4898979485566357,4.5,5.481788029466299,8.058003435106427e+17,176.0,106.0,0.0,6684.0,11373.0,0.0,0.0
1992,0.4,0.8000000000000002,1.4,1.2000000000000002,8.072403519457812e+17,9896.0,383.0,99.0,22638.0,36670.0,1.0,1.0
1993,1.6,3.5832945734337835,6.7,11.207586716149022,8.073416812259246e+17,691.0,285.0,14.0,16029.0,5879.0,0.0,0.0
1994,0.3,0.458257569495584,0.7,0.7810249675906655,8.080344230777364e+17,184.0,287.0,1.0,48017.0,50755.0,0.0,0.0
1995,4.1,2.773084924772409,8.5,5.73149195236284,8.091189429376287e+17,4522.0,263.0,18.0,108.0,974.0,1.0,0.0
1996,0.1,0.30000000000000004,1.1,0.8306623862918074,8.09728261001515e+17,22.0,42.0,0.0,4096.0,736.0,0.0,0.0
1997,0.0,0.0,1.2,1.2489995996796794,8.109903794535834e+17,17.0,55.0,0.0,304.0,325.0,0.0,0.0
1998,14.9,39.072880620706734,41.9,113.43584089695814,8.118611897141207e+17,7520.0,154.0,40.0,1083.0,6347.0,0.0,0.0
1999,0.1,0.30000000000000004,1.4,2.5377155080899043,8.124351773392404e+17,30.0,44.0,0.0,322.0,390.0,0.0,0.0
2000,0.0,0.0,1.6,1.4966629547095764,8.127537498401096e+17,166.0,154.0,0.0,2828.0,949.0,0.0,0.0
2001,0.0,0.0,2.0,1.7320508075688772,8.129145165770342e+17,1254.0,1497.0,2.0,12488.0,1581.0,0.0,0.0
2002,1.2,2.638181191654584,3.7,3.163858403911276,8.13044016946303e+17,1958.0,894.0,12.0,7674.0,9730.0,0.0,0.0
2003,0.3,0.4582575694955841,7.6,14.472042012100436,8.156996174006518e+17,68.0,242.0,0.0,14237.0,3174.0,0.0,0.0
2004,507.7,1080.1262009598693,831.8,1778.543325308664,8.15994028189696e+17,19766.0,713.0,119.0,156.0,9655.0,2.0,3.0
2005,31.7,10.080178569846863,37.4,12.737346662472527,8.16687956358529e+17,5144.0,85.0,20.0,436.0,1619.0,1.0,2.0
2006,1.5,2.6925824035672523,5.7,8.234682750416074,8.17062203606102e+17,829.0,338.0,1.0,105369.0,15468.0,0.0,0.0
2007,0.0,0.0,0.4,0.916515138991168,8.173336100470333e+17,145.0,314.0,0.0,6078.0,6245.0,0.0,0.0
2008,0.2,0.6000000000000001,1.2,1.4696938456699071,8.198486181653381e+17,63.0,215.0,0.0,6406.0,2891.0,1.0,0.0
2009,0.0,0.0,0.0,0.0,8.200112787354092e+17,2992.0,382.0,5.0,4984.0,40892.0,0.0,0.0
2010,0.2,0.6000000000000001,1.7,3.7960505792204615,8.206526165396316e+17,824.0,817.0,1.0,87018.0,28221.0,0.0,0.0
2011,0.1,0.30000000000000004,0.9,0.7000000000000001,8.210502092748268e+17,131.0,159.0,0.0,254.0,1512.0,0.0,0.0
2012,0.0,0.0,1.5,0.6708203932499369,8.220962841191342e+17,48.0,30.0,0.0,3244.0,3276.0,0.0,0.0
2013,0.3,0.4582575694955841,0.3,0.4582575694955841,8.223852586748191e+17,748.0,714.0,5.0,213.0,4194.0,0.0,0.0
2014,0.0,0.0,0.2,0.4000000000000001,8.239045666767831e+17,95.0,123.0,1.0,215.0,6765.0,0.0,0.0
2015,0.0,0.0,0.3,0.4582575694955841,8.25740246167978e+17,258.0,247.0,3.0,20250.0,14183.0,0.0,0.0
2016,0.0,0.0,0.1,0.30000000000000004,8.263299504416317e+17,42.0,92.0,0.0,876.0,1236.0,0.0,0.0
2017,0.0,0.0,0.3,0.4582575694955841,8.265499132742164e+17,4.0,15.0,0.0,36.0,39.0,0.0,0.0
2018,0.0,0.0,0.0,0.0,8.285662096920412e+17,242.0,358.0,1.0,19940.0,12702.0,0.0,0.0
2019,0.1,0.30000000000000004,2.0,3.7682887362833535,8.294902536773468e+17,641.0,279.0,0.0,9940.0,8821.0,0.0,0.0
2020,0.8,1.077032961426901,2.5,3.1701734968294715,8.306840646549668e+17,35.0,293.0,0.0,318.0,1666.0,0.0,0.0
2021,0.1,0.30000000000000004,4.2,6.352952069707436,8.30712614640554e+17,1322.0,45.0,38.0,2736.0,1724.0,0.0,0.0
2022,0.0,0.0,0.0,0.0,8.311088266655375e+17,253.0,306.0,0.0,849.0,3614.0,0.0,0.0
2023,0.1,0.30000000000000004,0.3,0.458257569495584,8.312740069720801e+17,121.0,109.0,0.0,2592.0,3354.0,0.0,0.0
2024,13.3,13.609188072769074,4.8,4.995998398718719,8.34221962687873e+17,60.0,121.0,0.0,129.0,97.0,0.0,0.0
2025,0.2,0.6000000000000001,0.3,0.9,8.363543444632371e+17,669.0,908.0,4.0,179663.0,21437.0,0.0,0.0
2026,15.2,22.7499450548787,44.2,53.45427952933236,8.36892227188179e+17,23314.0,13033.0,199.0,3132.0,14487.0,1.0,0.0
2027,0.0,0.0,0.0,0.0,8.388780073978634e+17,193.0,487.0,1.0,1487.0,2999.0,0.0,0.0
2028,0.0,0.0,0.1,0.30000000000000004,8.390640912096584e+17,45.0,313.0,0.0,10.0,3674.0,0.0,0.0
2029,0.1,0.30000000000000004,0.3,0.4582575694955841,8.456122330319299e+17,159.0,211.0,0.0,11180.0,4999.0,0.0,0.0
2030,0.5,1.02469507659596,1.4,1.4966629547095769,8.460071266654126e+17,52.0,64.0,0.0,1189.0,779.0,0.0,0.0
2031,0.4,0.916515138991168,3.6,6.406246951218786,8.467425237626184e+17,1187.0,1202.0,13.0,2362.0,3502.0,0.0,0.0
2032,0.1,0.30000000000000004,0.7,0.6403124237432848,8.479069938767258e+17,92.0,141.0,0.0,1381.0,1048.0,0.0,0.0
2033,2.6,4.004996878900156,2.3,2.531797780234432,8.48083548649259e+17,831.0,532.0,1.0,4882.0,10315.0,0.0,0.0
2034,0.3,0.6403124237432848,1.9,1.9209372712298547,8.484725679293358e+17,176.0,452.0,0.0,96.0,237.0,0.0,0.0
2035,0.9,0.7000000000000001,1.5,0.6708203932499369,8.494035927338435e+17,48.0,31.0,0.0,57.0,84.0,0.0,0.0
2036,2.3,3.226453160980335,9.4,18.028865743579107,8.497142648897987e+17,56.0,137.0,1.0,3779.0,12925.0,1.0,1.0
2037,0.2,0.6000000000000001,0.4,1.2000000000000002,8.50809691110355e+17,763.0,763.0,1.0,1533.0,4383.0,0.0,0.0
2038,0.0,0.0,0.7,0.9,8.530564631321272e+17,227.0,438.0,0.0,6384.0,2623.0,0.0,0.0
2039,0.0,0.0,0.8,0.9797958971132712,8.562964181092147e+17,87.0,180.0,1.0,10430.0,5089.0,0.0,0.0
2040,3.4,2.8000000000000003,8.8,10.017983829094554,8.565097595450163e+17,10862.0,1038.0,91.0,113.0,21533.0,0.0,0.0
2041,0.0,0.0,1.8,2.2271057451320093,8.56928600137896e+17,1550.0,521.0,17.0,38520.0,32960.0,0.0,0.0
2042,1.5,1.284523257866513,8.2,6.734983296193095,8.572171586354545e+17,57.0,325.0,0.0,1033.0,2143.0,0.0,0.0
2043,0.0,0.0,2.1,1.1357816691600549,8.572233487151268e+17,12154.0,32.0,8.0,517.0,1765.0,0.0,0.0
2044,0.0,0.0,1.2,0.8717797887081347,8.57272964722688e+17,2305.0,1580.0,2.0,14872.0,3543.0,0.0,0.0
2045,0.0,0.0,0.5,0.6708203932499369,8.619230749203702e+17,418.0,583.0,0.0,2309.0,4765.0,0.0,0.0
2046,1.1,0.7,3.4,2.2891046284519194,8.641348151295099e+17,413.0,1487.0,6.0,725.0,473.0,0.0,0.0
2047,0.2,0.4,0.1,0.30000000000000004,8.653258002702008e+17,56.0,49.0,0.0,7022.0,12920.0,0.0,0.0
2048,0.1,0.30000000000000004,0.9,0.5385164807134504,8.66719271916888e+17,79.0,108.0,0.0,33660.0,2705.0,0.0,0.0
2049,0.2,0.4000000000000001,0.3,0.4582575694955841,8.674107200482427e+17,99.0,49.0,1.0,470.0,15278.0,0.0,0.0
2050,0.2,0.4000000000000001,1.7,2.6851443164195103,8.674948494775296e+17,1522.0,1562.0,2.0,9974.0,10518.0,0.0,0.0
2051,0.0,0.0,1.7,1.4866068747318506,8.677337370643374e+17,1111.0,142.0,5.0,3494.0,8988.0,0.0,0.0
2052,0.1,0.30000000000000004,1.9,2.1656407827707715,8.677473627515658e+17,450.0,367.0,3.0,17925.0,6518.0,0.0,0.0
2053,0.2,0.4000000000000001,0.6,0.6633249580710799,8.692164027623383e+17,425.0,4925.0,0.0,27411.0,2383.0,0.0,0.0
2054,0.6,1.0198039027185568,2.4,2.5377155080899043,8.695194711778632e+17,5646.0,5479.0,6.0,15082.0,15011.0,0.0,0.0
2055,0.0,0.0,0.0,0.0,8.699376761616261e+17,1277.0,1287.0,1.0,523.0,1032.0,0.0,0.0
2056,0.7,1.0049875621120892,2.5,2.3769728648009427,8.702529480723456e+17,1710.0,102.0,12.0,3025.0,5674.0,0.0,0.0
2057,0.0,0.0,0.6,1.0198039027185568,8.706992453884314e+17,7.0,131.0,0.0,607.0,882.0,1.0,0.0
2058,0.0,0.0,0.7,0.6403124237432849,8.7317893527364e+17,65.0,91.0,0.0,4049.0,1187.0,0.0,0.0
2059,0.3,0.458257569495584,1.0,1.2649110640673518,8.739733963878359e+17,138.0,152.0,0.0,918.0,7764.0,0.0,0.0
2060,0.2,0.4000000000000001,1.1,1.57797338380595,8.750582894653194e+17,263.0,500.0,1.0,3417.0,1903.0,0.0,0.0
2061,7.1,6.007495318350236,17.9,15.915087181665076,8.767190341584159e+17,6773.0,498.0,129.0,2475.0,3083.0,0.0,0.0
2062,1.1,1.4456832294800959,3.4,3.2924155266308657,8.77437442109911e+17,434.0,200.0,3.0,864.0,979.0,0.0,0.0
2063,0.1,0.30000000000000004,0.5,1.2041594578792296,8.78650848854913e+17,147.0,494.0,0.0,7927.0,7859.0,0.0,0.0
2064,0.1,0.30000000000000004,1.4,2.107130750570548,8.789600110488248e+17,175.0,226.0,0.0,3415.0,5244.0,0.0,0.0
2065,0.0,0.0,1.3,0.9,8.804721129134039e+17,304.0,511.0,3.0,3934.0,3993.0,0.0,0.0
2066,14.7,10.276672613253766,17.7,14.581152217846158,8.821688666543432e+17,377.0,139.0,0.0,397.0,659.0,1.0,2.0
2067,0.0,0.0,1.3,1.3453624047073711,8.829058164955136e+17,168.0,554.0,0.0,7860.0,3468.0,0.0,0.0
2068,0.5,0.9219544457292888,1.5,2.0615528128088303,8.833051940203192e+17,23.0,60.0,0.0,4399.0,796.0,0.0,0.0
2069,0.0,0.0,1.0,0.4472135954999579,8.841318156777349e+17,211.0,274.0,2.0,13729.0,7905.0,0.0,0.0
2070,0.1,0.30000000000000004,0.6,0.6633249580710799,8.843496671522038e+17,113.0,290.0,0.0,2877.0,2172.0,0.0,0.0
2071,0.0,0.0,0.6,0.6633249580710799,8.857755252555448e+17,54.0,81.0,0.0,424.0,918.0,0.0,0.0
2072,0.0,0.0,0.3,0.458257569495584,8.858084902787809e+17,766.0,1449.0,2.0,13594.0,31171.0,0.0,0.0
2073,0.3,0.9000000000000001,2.2,2.821347195933177,8.861940787565978e+17,1261.0,394.0,3.0,10519.0,9760.0,0.0,0.0
2074,0.0,0.0,0.4,0.4898979485566357,8.866804941795942e+17,141.0,137.0,0.0,6591.0,3224.0,0.0,0.0
2075,43.7,22.821262015935933,69.5,63.195332106097844,8.870101042137375e+17,9945.0,1723.0,78.0,934.0,2749.0,1.0,2.0
2076,0.2,0.4000000000000001,0.3,0.458257569495584,8.87791315655807e+17,243.0,253.0,0.0,827.0,6144.0,0.0,0.0
2077,0.1,0.30000000000000004,0.4,0.6633249580710799,8.886874708246323e+17,39.0,83.0,0.0,166.0,24.0,0.0,0.0
2078,0.3,0.4582575694955841,2.0,2.6076809620810595,8.894438681266954e+17,15.0,44.0,0.0,26.0,37.0,0.0,0.0
2079,0.0,0.0,0.1,0.30000000000000004,8.895149133450076e+17,6581.0,7267.0,20.0,221.0,3234.0,0.0,0.0
2080,0.0,0.0,2.3,0.7810249675906654,8.923867224195482e+17,277.0,414.0,0.0,12028.0,2819.0,0.0,0.0
2081,0.0,0.0,0.1,0.30000000000000004,8.940791844562985e+17,56.0,103.0,0.0,2061.0,1900.0,0.0,0.0
2082,0.4,0.4898979485566356,0.7,0.4582575694955841,8.949500374023987e+17,178.0,487.0,2.0,36.0,58.0,0.0,0.0
2083,2.3,4.8590122453025355,21.4,39.71196293310115,8.972047040606167e+17,6430.0,374.0,10.0,18348.0,12040.0,0.0,0.0
2084,0.0,0.0,1.1,2.3000000000000003,8.985574008479867e+17,52.0,130.0,0.0,16883.0,11444.0,0.0,0.0
2085,0.3,0.9,1.6,3.3526109228480427,9.007498284849357e+17,103.0,314.0,0.0,11765.0,17203.0,0.0,0.0
2086,1.5,1.2041594578792296,2.3,1.3453624047073711,9.024878474369434e+17,1617.0,2646.0,3.0,46775.0,80086.0,0.0,0.0
2087,2.4,2.727636339397171,9.2,5.861740355901137,9.026868983338967e+17,422.0,314.0,0.0,569.0,239.0,1.0,0.0
2088,0.2,0.6000000000000001,0.8,1.1661903789690602,9.033804215006904e+17,83.0,220.0,0.0,373.0,664.0,0.0,0.0
2089,0.1,0.30000000000000004,0.3,0.4582575694955841,9.034801006283244e+17,172.0,208.0,0.0,12573.0,7391.0,0.0,0.0
2090,0.0,0.0,0.3,0.4582575694955841,9.036152149937275e+17,76.0,115.0,0.0,2913.0,2541.0,0.0,0.0
2091,0.0,0.0,0.8,0.4000000000000001,9.05108165825581e+17,128.0,834.0,1.0,14000.0,2664.0,0.0,0.0
2092,0.0,0.0,1.1,1.57797338380595,9.053575599174083e+17,23.0,54.0,0.0,893.0,489.0,0.0,0.0
2093,0.0,0.0,0.4,0.4898979485566357,9.066059211488379e+17,30.0,96.0,0.0,1033.0,469.0,0.0,0.0
2094,0.0,0.0,1.5,1.9104973174542799,9.079582173423739e+17,32.0,46.0,1.0,3214.0,2418.0,0.0,0.0
2095,27.5,33.06433123473088,67.9,63.27313806031751,9.098121459945021e+17,21503.0,465.0,109.0,115749.0,78498.0,0.0,0.0
2096,0.0,0.0,0.5,0.9219544457292888,9.105362886081126e+17,100.0,131.0,0.0,3716.0,1178.0,0.0,0.0
2097,8.4,6.343500610861483,9.2,5.2877216265609155,9.122397342855782e+17,459.0,539.0,1.0,3254.0,5141.0,0.0,0.0
2098,0.0,0.0,0.1,0.30000000000000004,9.123349029552497e+17,6.0,31.0,0.0,467.0,429.0,0.0,0.0
2099,0.0,0.0,0.1,0.30000000000000004,9.126290312159928e+17,11.0,99.0,0.0,233.0,165.0,0.0,0.0
2100,0.4,0.6633249580710799,3.4,4.127953488110058,9.13070553522688e+17,13232.0,425.0,153.0,1583.0,11230.0,0.0,0.0
2101,0.1,0.30000000000000004,1.1,1.4456832294800959,9.131392774538158e+17,31.0,32.0,0.0,49.0,94.0,0.0,0.0
2102,3.7,4.290687590584986,9.2,17.85945127936466,9.131841201000817e+17,2176.0,636.0,34.0,2258.0,1668.0,0.0,0.0
2103,0.6,1.8000000000000005,1.2,3.2802438933713454,9.138277674851901e+17,91.0,182.0,0.0,27663.0,6501.0,0.0,0.0
2104,0.0,0.0,0.2,0.4000000000000001,9.142368047228396e+17,256.0,238.0,4.0,12116.0,14056.0,0.0,0.0
2105,0.8,0.9797958971132712,3.6,2.576819745345025,9.142425189964104e+17,117.0,101.0,0.0,2635.0,1156.0,0.0,0.0
2106,0.0,0.0,0.2,0.4000000000000001,9.149678555228692e+17,4.0,44.0,0.0,552.0,335.0,0.0,0.0
2107,0.6,1.1999999999999995,1.6,0.6633249580710799,9.155726803042304e+17,26.0,31.0,0.0,996.0,1202.0,0.0,0.0
2108,0.0,0.0,3.0,4.6475800154489,9.173571341190963e+17,195.0,179.0,0.0,13847.0,8671.0,0.0,0.0
2109,0.3,0.6403124237432848,7.9,13.087780560507573,9.174622925388063e+17,234.0,147.0,4.0,12305.0,10616.0,0.0,0.0
2110,0.5,1.2041594578792296,2.3,1.6763054614240211,9.180495614527283e+17,773.0,909.0,2.0,7989.0,42264.0,0.0,0.0
2111,0.0,0.0,0.8,0.6000000000000001,9.184831921847542e+17,156.0,155.0,0.0,5358.0,6838.0,0.0,0.0
2112,0.2,0.4000000000000001,1.0,0.7745966692414834,9.192906920898601e+17,1536.0,1811.0,1.0,21466.0,21104.0,0.0,0.0
2113,0.3,0.458257569495584,0.9,0.5385164807134504,9.20025988486058e+17,129.0,588.0,0.0,9955.0,4793.0,0.0,0.0
2114,0.3,0.4582575694955841,0.6,0.8,9.204065494446612e+17,170.0,244.0,0.0,2475.0,2186.0,0.0,0.0
2115,0.3,0.6403124237432849,0.4,0.8000000000000002,9.209162344257864e+17,5393.0,1371.0,60.0,9612.0,10764.0,0.0,0.0
